gene,mean_LPS,mean_Control,log2FC_LPS_vs_Control,pvalue,padj
Cdc42se2,8.12738,7.9073433333333325,0.220036666666668,0.4021684198154952,0.9926287825943018
Gm3230,1.6998866666666668,1.7817033333333334,-0.08181666666666665,0.40217700401305173,0.9926287825943018
Srgap3,5.9238100000000005,6.360939999999999,-0.4371299999999989,0.402251554570665,0.9926287825943018
Foxe1,2.77998,2.6779766666666664,0.10200333333333367,0.40228775934449035,0.9926287825943018
Gpc6,2.5702933333333333,2.451916666666667,0.11837666666666635,0.40232190186837,0.9926287825943018
Abcc2,3.5066399999999995,3.4577066666666667,0.04893333333333283,0.402332880615984,0.9926287825943018
D630010B17Rik,1.9413999999999998,1.7946799999999998,0.14671999999999996,0.4023413802944722,0.9926287825943018
4930430F08Rik,6.894213333333333,6.32617,0.5680433333333328,0.40235156793759175,0.9926287825943018
Olfr1309,1.4854733333333332,1.4551166666666668,0.030356666666666365,0.40240976293582176,0.9926287825943018
4930598F16Rik,1.6683433333333335,1.7455266666666667,-0.07718333333333316,0.40241197370535225,0.9926287825943018
5031434O11Rik,2.9857833333333335,2.8535066666666666,0.13227666666666682,0.4024733172101999,0.9926287825943018
H2-Ke2,7.21903,6.975273333333333,0.24375666666666707,0.402510035902083,0.9926287825943018
Slc22a5,3.78743,3.9542433333333338,-0.1668133333333337,0.40257817449845007,0.9926287825943018
Rnaseh2a,5.4126199999999995,5.630233333333333,-0.21761333333333344,0.40263047128306206,0.9926287825943018
Fasn,6.97353,7.253856666666667,-0.2803266666666664,0.40265968664249696,0.9926287825943018
Gm8203,2.882526666666667,2.6172999999999997,0.2652266666666674,0.4026787820470433,0.9926287825943018
Zfp637,3.0641200000000004,2.8278099999999995,0.2363100000000009,0.40267895262241604,0.9926287825943018
Polm,4.0744,3.8608733333333327,0.2135266666666671,0.4026938795433713,0.9926287825943018
A230001M10Rik,2.5777933333333336,2.67787,-0.10007666666666637,0.40271496078983426,0.9926287825943018
2410004P03Rik,2.8616733333333335,3.15152,-0.2898466666666666,0.40275375255868107,0.9926287825943018
Olfr1424,1.7200333333333333,1.9275566666666666,-0.20752333333333328,0.4027556394067152,0.9926287825943018
Gm17434,2.3259000000000003,2.5092266666666667,-0.18332666666666642,0.40281443636866526,0.9926287825943018
Gm9753,1.8548599999999997,2.01161,-0.1567500000000004,0.4028180222760413,0.9926287825943018
Brd9,6.59199,6.386326666666666,0.20566333333333375,0.40288914797794734,0.9926287825943018
Spsb2,4.069006666666667,3.8821399999999997,0.18686666666666696,0.402945298664841,0.9926287825943018
Adrb2,4.000906666666666,4.222173333333333,-0.22126666666666672,0.4030086996472146,0.9926287825943018
Ndufb11,3.022606666666667,3.569336666666667,-0.5467300000000002,0.40304897820344965,0.9926287825943018
Npnt,3.2736433333333337,3.0983466666666666,0.1752966666666671,0.4030853824718668,0.9926287825943018
Klrc3,1.3234933333333332,1.3731266666666666,-0.04963333333333342,0.4031672475221839,0.9926287825943018
Mfsd7b,5.087948333333333,4.936545,0.15140333333333356,0.40316950412035046,0.9926287825943018
Vrk3,5.605803333333334,5.3797,0.22610333333333443,0.40317489620766095,0.9926287825943018
Gm10248,2.2758833333333333,2.212923333333333,0.06296000000000035,0.40319136633157526,0.9926287825943018
Hist1h1c,7.10313,6.6164966666666665,0.4866333333333337,0.40321345425455113,0.9926287825943018
Mir302c,1.7516433333333332,1.6674233333333335,0.08421999999999974,0.40321665505655124,0.9926287825943018
G3bp2,5.703428333333334,5.59329,0.11013833333333434,0.40322635903470966,0.9926287825943018
4930438E09Rik,2.1219266666666665,2.27216,-0.15023333333333344,0.40323308825389814,0.9926287825943018
I830012O16Rik,3.2366000000000006,2.5225866666666668,0.7140133333333338,0.4032450139736493,0.9926287825943018
Gm8362,1.6351666666666667,1.5110033333333333,0.1241633333333334,0.4033658390052594,0.9926287825943018
Celf4,2.473603333333333,2.575756666666667,-0.10215333333333376,0.40339230760341116,0.9926287825943018
Herc1,7.297553333333333,7.029023333333334,0.26852999999999927,0.4033941764243639,0.9926287825943018
Sra1,5.351886666666666,4.970313333333333,0.3815733333333329,0.40340469121064126,0.9926287825943018
Pi4k2a,8.108600000000001,7.6421,0.4665000000000008,0.4034978311033114,0.9926287825943018
Zfp458,3.93037,3.661023333333333,0.26934666666666685,0.4035036310213529,0.9926287825943018
1810008A18Rik,5.382616666666666,5.125039999999999,0.257576666666667,0.403529517485791,0.9926287825943018
Fat2,2.15921,2.2420166666666668,-0.08280666666666692,0.4035722026756056,0.9926287825943018
Snx11,3.4599433333333334,3.2242216666666668,0.2357216666666666,0.4035891983668145,0.9926287825943018
Hn1,7.186666666666667,7.35238,-0.1657133333333327,0.4036073600717646,0.9926287825943018
Gm5485,2.7438966666666667,2.9302200000000003,-0.18632333333333362,0.40361246284410546,0.9926287825943018
Nxf7,2.30663,2.15788,0.14875000000000016,0.4036260844649615,0.9926287825943018
Gm9767,2.03954,2.084566666666667,-0.04502666666666677,0.4037747877662529,0.9926287825943018
Eogt,7.158663333333333,6.76127,0.3973933333333335,0.40381585926775426,0.9926287825943018
Sema3f,3.193633333333333,3.4018833333333336,-0.2082500000000005,0.40382703607716297,0.9926287825943018
Il17rd,2.579663333333333,2.721346666666667,-0.14168333333333383,0.4038514610141336,0.9926287825943018
Mtus1,2.50052,2.591955,-0.09143500000000016,0.4038863976862582,0.9926287825943018
2400003C14Rik,8.18218,8.032006666666666,0.15017333333333482,0.4039490665100005,0.9926287825943018
Sept10,6.78135,6.4311766666666665,0.3501733333333332,0.403956820891724,0.9926287825943018
Cog5,7.809233333333334,7.5060633333333335,0.3031700000000006,0.40396883674250356,0.9926287825943018
Zscan4f,1.8257199999999998,1.8781233333333336,-0.0524033333333338,0.4040005312139285,0.9926287825943018
Arhgap25,6.273250000000001,6.894396666666666,-0.6211466666666654,0.40402423897522083,0.9926287825943018
Grhpr,5.20983,5.677413333333334,-0.4675833333333337,0.4040318974060087,0.9926287825943018
Morf4l2,7.312891666666666,7.13871,0.17418166666666668,0.40406273220626643,0.9926287825943018
Olfr1134,1.6458833333333331,1.4710833333333333,0.17479999999999984,0.4040783233224833,0.9926287825943018
1700040D17Rik,2.1967066666666666,2.3917933333333337,-0.19508666666666707,0.4040813956982524,0.9926287825943018
Zbtb7a,3.6811700000000003,3.4245666666666668,0.2566033333333335,0.40415938665873247,0.9926287825943018
Dnm1l,8.943796666666666,8.68134,0.26245666666666523,0.4041616265110808,0.9926287825943018
Taf1c,4.4212066666666665,4.125003333333333,0.2962033333333336,0.40425023897292256,0.9926287825943018
Gm20328,2.5268633333333335,2.4442783333333336,0.08258499999999991,0.40426987881516263,0.9926287825943018
Olfr705,1.6025599999999998,1.75233,-0.14977000000000018,0.40427869531827854,0.9926287825943018
Kat5,6.3077033333333326,6.0711,0.23660333333333217,0.4043890284648321,0.9926287825943018
Arl5b,6.077716666666667,5.7360766666666665,0.34164000000000083,0.40443556039126416,0.9926287825943018
Crb2,2.25279,2.1468866666666666,0.10590333333333346,0.4044516397298474,0.9926287825943018
Fam13b,5.97572,5.760013333333333,0.2157066666666667,0.4045678570153502,0.9926287825943018
Foxf1,3.9441100000000002,3.6056633333333337,0.33844666666666656,0.40457093206873085,0.9926287825943018
Enox2,6.441886666666666,6.232906666666666,0.2089800000000004,0.4045802951999916,0.9926287825943018
Zfp68,3.82882,3.794116666666666,0.03470333333333375,0.40461944528234856,0.9926287825943018
Nup133,7.105456666666666,6.9411233333333335,0.16433333333333255,0.4046889884558391,0.9926287825943018
Slc25a46,8.021406666666666,7.814323333333333,0.2070833333333324,0.40471806836711505,0.9926287825943018
Cryab,2.010215,2.1537416666666664,-0.14352666666666636,0.40476053657612204,0.9926287825943018
Aplp2,8.430256666666667,8.602953333333334,-0.17269666666666694,0.4048125073189808,0.9926287825943018
Jsrp1,2.8694699999999997,3.0291366666666666,-0.15966666666666685,0.40484047299588743,0.9926287825943018
1700031M16Rik,1.7805333333333333,1.957226666666667,-0.1766933333333336,0.40489095087253174,0.9926287825943018
Zfp931,5.616586666666667,5.2212266666666665,0.39536000000000016,0.4050024306560516,0.9926287825943018
Hmmr,7.568063333333334,7.361986666666667,0.20607666666666713,0.4050402027164791,0.9926287825943018
Prpf39,7.916286666666667,7.762083333333333,0.15420333333333414,0.4050527695502381,0.9926287825943018
Celf2,3.3741916666666665,3.5110766666666664,-0.13688499999999992,0.40507137687758316,0.9926287825943018
Azgp1,2.1376133333333334,2.3461233333333333,-0.20850999999999997,0.4050776208179751,0.9926287825943018
Etohd2,2.3939033333333333,2.4822966666666666,-0.08839333333333332,0.4051107085212175,0.9926287825943018
Pgap2,6.110153333333334,5.726133333333333,0.38402000000000047,0.40513864330571137,0.9926287825943018
Nr1h3,4.39581,4.160123333333334,0.23568666666666616,0.40515675166053694,0.9926287825943018
Olfr557,1.74495,1.8452966666666668,-0.1003466666666668,0.40522093131710446,0.9926287825943018
Arl6ip1,8.241756666666667,8.467993333333334,-0.22623666666666686,0.40524313406815127,0.9926287825943018
Olfr1118,1.20246,1.23045,-0.02798999999999996,0.40530002453536973,0.9926287825943018
Serpinb11,2.2090033333333334,2.0631866666666667,0.1458166666666667,0.40531759106667287,0.9926287825943018
Pappa,2.21856,2.3535166666666663,-0.13495666666666617,0.40549210027457994,0.9926287825943018
Eci2,6.049826666666667,5.558546666666667,0.4912799999999997,0.4054940215924058,0.9926287825943018
Gorab,4.40797,4.193793333333333,0.2141766666666669,0.4055522606880799,0.9926287825943018
Olfr1016,1.8325033333333334,1.9565866666666665,-0.1240833333333331,0.4056069713284382,0.9926287825943018
Zfp213,3.5882133333333335,3.7976166666666664,-0.20940333333333294,0.40562786636763015,0.9926287825943018
Vmn2r45,3.6331399999999996,3.4595133333333337,0.17362666666666593,0.4056775884380799,0.9926287825943018
Sertad1,3.44743,3.3094133333333335,0.13801666666666668,0.40573000432587675,0.9926287825943018
A230006K03Rik,2.3930733333333336,2.3094983333333334,0.08357500000000018,0.40576762982142633,0.9926287825943018
Tbx6,2.6166666666666667,2.67845,-0.06178333333333352,0.40578097364952986,0.9926287825943018
Cdh11,2.6325800000000004,2.538546666666667,0.09403333333333341,0.4058195464464718,0.9926287825943018
Neurog2,3.05909,2.8523633333333334,0.2067266666666665,0.40582457609851386,0.9926287825943018
Tsen2,4.224423333333333,4.117,0.1074233333333332,0.40584474465438575,0.9926287825943018
Mpp6,8.388486666666667,8.212836666666666,0.17565000000000097,0.4058823325904163,0.9926287825943018
Olfr640,2.3121266666666664,2.3716666666666666,-0.05954000000000015,0.40588920677696166,0.9926287825943018
Olfr770,1.7234066666666665,1.6178299999999999,0.10557666666666665,0.40590420581177666,0.9926287825943018
8430406I07Rik,5.399693333333334,5.29688,0.10281333333333453,0.4059772818008768,0.9926287825943018
Stac3,2.5169466666666667,2.36137,0.1555766666666667,0.4059911306844006,0.9926287825943018
Rqcd1,7.99738,7.81335,0.18402999999999992,0.40599633278972225,0.9926287825943018
Jak3,4.270216666666667,3.99724,0.2729766666666671,0.40601075794156033,0.9926287825943018
2810442I21Rik,3.3304766666666663,3.7009966666666667,-0.3705200000000004,0.4060815247128509,0.9926287825943018
Usp14,8.189276666666666,8.06838,0.12089666666666687,0.4060834837855101,0.9926287825943018
Azin1,9.247806666666667,8.934543333333332,0.3132633333333352,0.4061595667614819,0.9926287825943018
E330014E10Rik,2.1588083333333334,2.0861083333333337,0.07269999999999976,0.40616224070074397,0.9926287825943018
Myo1b,2.2449266666666667,2.1623166666666664,0.0826100000000003,0.4061826424522717,0.9926287825943018
Gm19272,1.9588066666666668,1.8656166666666667,0.0931900000000001,0.40637179873941937,0.9926287825943018
Olfr826,1.5659933333333333,1.6416366666666669,-0.0756433333333335,0.4063795715444898,0.9926287825943018
Gm5531,2.1117066666666666,2.31877,-0.2070633333333336,0.4064294312685168,0.9926287825943018
Rbpj,6.184236666666667,5.867981666666666,0.31625500000000084,0.4064315612303023,0.9926287825943018
Zfp934,2.8150399999999998,2.6249366666666667,0.19010333333333307,0.40643156543995324,0.9926287825943018
Rnf220,3.095735,3.181373333333333,-0.08563833333333326,0.4064810278120242,0.9926287825943018
Tcf15,2.3566366666666667,2.5826333333333333,-0.22599666666666662,0.4065301557292515,0.9926287825943018
Olfr572,1.6755766666666665,1.8883866666666667,-0.21281000000000017,0.40653102268241365,0.9926287825943018
Mecr,5.116453333333333,4.968976666666666,0.14747666666666692,0.4065975532682092,0.9926287825943018
9430023L20Rik,5.45146,5.256976666666667,0.19448333333333334,0.4067147350959258,0.9926287825943018
Olfr692,2.7033966666666664,2.50084,0.20255666666666627,0.4067737739759234,0.9926287825943018
Sumo1,7.117676666666667,6.793493333333333,0.32418333333333393,0.40677752468120726,0.9926287825943018
4933405O20Rik,2.126606666666667,1.9109033333333334,0.21570333333333358,0.4068338209374237,0.9926287825943018
Sgpp2,2.7583533333333334,2.52474,0.23361333333333345,0.40693775662658965,0.9926287825943018
Tbca,6.672273333333334,6.292403333333333,0.37987000000000126,0.4069620835669869,0.9926287825943018
Asna1,8.235286666666667,7.863623333333333,0.3716633333333341,0.406976480607293,0.9926287825943018
Gm4794,1.6055633333333332,1.4103466666666666,0.1952166666666666,0.4070371189009571,0.9926287825943018
Nlrp4a,2.03407,1.8521099999999997,0.18196000000000012,0.40704025235614594,0.9926287825943018
2310008H04Rik,6.34701,6.1786933333333325,0.16831666666666756,0.4071272621920222,0.9926287825943018
Rd3,3.02271,3.1739166666666665,-0.1512066666666665,0.4071513706898672,0.9926287825943018
Frzb,2.1043933333333333,2.07833,0.02606333333333355,0.40716340153975816,0.9926287825943018
4930440I19Rik,2.6816099999999996,2.5548066666666664,0.12680333333333316,0.40719501383596224,0.9926287825943018
Krt222,2.033243333333333,2.13116,-0.09791666666666687,0.4071981218172421,0.9926287825943018
Gm11565,1.9011699999999998,2.0437100000000004,-0.14254000000000056,0.4072117462104783,0.9926287825943018
Bod1,4.369586666666667,4.560261666666666,-0.1906749999999997,0.4073387484197339,0.9926287825943018
Cog6,4.9844816666666665,4.738346666666667,0.24613499999999977,0.40734812619477806,0.9926287825943018
9130019P16Rik,2.6797333333333335,2.60935,0.07038333333333346,0.40736586024977856,0.9926287825943018
Coasy,5.360543333333333,4.99737,0.3631733333333331,0.4073778400645156,0.9926287825943018
Olfr517,1.5810066666666664,1.610413333333333,-0.02940666666666658,0.4074438106937697,0.9926287825943018
Zkscan16,1.7793933333333332,1.9060533333333334,-0.12666000000000022,0.4074627046169015,0.9926287825943018
Ercc5,4.7646266666666675,4.597393333333334,0.1672333333333338,0.4074798641177116,0.9926287825943018
Gm10536,1.9393400000000003,1.8228033333333336,0.11653666666666673,0.4075297714622134,0.9926287825943018
Fam54b,6.577323333333333,6.258823333333333,0.3185000000000002,0.40753619726954216,0.9926287825943018
Cdk14,6.18607,6.469920000000001,-0.28385000000000105,0.4075570338944205,0.9926287825943018
Ift172,4.840063333333333,4.47122,0.3688433333333334,0.40755873226826256,0.9926287825943018
Atp2c1,7.813643333333334,8.118006666666666,-0.304363333333332,0.4075795739097055,0.9926287825943018
Mir3059,1.4863466666666667,1.5560933333333333,-0.06974666666666662,0.4076238779881541,0.9926287825943018
Vmn1r71,1.54267,1.6172666666666666,-0.07459666666666664,0.4076604412374507,0.9926287825943018
Trim23,5.8950233333333335,5.629273333333334,0.2657499999999997,0.4078373570742168,0.9926287825943018
Sema3e,2.326833333333333,2.2378533333333333,0.08897999999999984,0.4078988996476649,0.9926287825943018
Pdk1,4.609558333333333,4.823251666666667,-0.2136933333333335,0.40796611272952443,0.9926287825943018
Smok2a,2.50648,2.3356999999999997,0.17078000000000015,0.40802144133326235,0.9926287825943018
Vamp7,6.756666666666667,6.395143333333333,0.3615233333333334,0.408054938878625,0.9926287825943018
Clta,6.191356666666667,6.401143333333334,-0.209786666666667,0.4080672535552969,0.9926287825943018
Vmn1r51,1.4547966666666667,1.6334833333333334,-0.17868666666666666,0.4080894140261081,0.9926287825943018
4930555O08Rik,2.5303166666666668,2.427326666666666,0.10299000000000058,0.4083122819965,0.9926287825943018
Sod3,2.194013333333333,2.3818233333333336,-0.1878100000000007,0.40838115370602834,0.9926287825943018
Gm11128,2.748326666666667,2.5068633333333334,0.24146333333333336,0.4084084771579653,0.9926287825943018
Pemt,4.255006666666667,4.119893333333333,0.13511333333333386,0.40841825282328925,0.9926287825943018
Efcab4b,3.0676699999999997,3.2067666666666668,-0.1390966666666671,0.4084668724673516,0.9926287825943018
Nadsyn1,3.528773333333333,3.3542400000000003,0.17453333333333276,0.40851585273833757,0.9926287825943018
Chmp5,7.395923333333333,7.010123333333333,0.3858000000000006,0.40851638132783413,0.9926287825943018
Gm14005,3.6991300000000003,3.4217600000000004,0.2773699999999999,0.4085229543610468,0.9926287825943018
Cacna2d3,2.3726966666666667,2.2180966666666664,0.1546000000000003,0.4085330992039126,0.9926287825943018
Pigw,4.329293333333333,4.099033333333334,0.23025999999999947,0.40855273386776747,0.9926287825943018
Ppm1l,5.361773333333333,5.073383333333333,0.2883899999999997,0.4085548583353598,0.9926287825943018
Col4a3,2.4834899999999998,2.63211,-0.1486200000000002,0.40860219398201436,0.9926287825943018
Tmem85,7.2851099999999995,7.01633,0.2687799999999996,0.40872843984607793,0.9926287825943018
Tst,4.625443333333333,5.280576666666667,-0.6551333333333336,0.4087822366201117,0.9926287825943018
Rabl2,5.38976,5.754716666666667,-0.36495666666666704,0.4087984712477529,0.9926287825943018
Mcm8,6.66548,6.241623333333334,0.42385666666666566,0.4088757399929962,0.9926287825943018
BC051142,1.8562866666666666,1.9821233333333332,-0.1258366666666666,0.4088877730925004,0.9926287825943018
Sirpb1b,5.537446666666667,5.153246666666667,0.3841999999999999,0.4089059577844611,0.9926287825943018
Mog,2.7710933333333334,2.9210966666666667,-0.15000333333333327,0.408918533526013,0.9926287825943018
Col16a1,3.0739466666666666,2.9929566666666667,0.0809899999999999,0.4089373798437263,0.9926287825943018
Brf2,2.9297533333333337,2.7599466666666665,0.1698066666666671,0.40900079855553745,0.9926287825943018
Prl2b1,2.1721733333333333,2.08094,0.09123333333333328,0.40901704866777044,0.9926287825943018
Lasc1,2.3713933333333332,2.1953633333333333,0.1760299999999999,0.4090244942807386,0.9926287825943018
Man2b2,7.7023633333333335,7.505403333333334,0.1969599999999998,0.4090389348620776,0.9926287825943018
Asb6,5.23313,4.90946,0.3236699999999999,0.40905380430865435,0.9926287825943018
BC051019,2.5559766666666666,2.707026666666667,-0.15105000000000057,0.4091443732262185,0.9926287825943018
Rrnad1,4.2153366666666665,4.050503333333334,0.16483333333333228,0.409148604476946,0.9926287825943018
1700029P11Rik,3.04489,2.8623716666666668,0.18251833333333334,0.4091751243448689,0.9926287825943018
Smc1b,2.2400266666666666,2.1857333333333333,0.054293333333333305,0.40932818749189737,0.9926287825943018
4930463O16Rik,1.9540066666666664,1.86772,0.0862866666666664,0.4093429072474316,0.9926287825943018
Cyp2a4,1.5348233333333334,1.7376733333333332,-0.20284999999999975,0.4093660410905311,0.9926287825943018
Cacna1b,5.5876166666666665,6.050490000000001,-0.46287333333333436,0.40936939464674776,0.9926287825943018
Csnk2b,8.8035,8.615143333333334,0.18835666666666562,0.40939483794375114,0.9926287825943018
Ttc33,3.6921016666666664,3.572273333333333,0.11982833333333343,0.4093988076062159,0.9926287825943018
Epb4.1,5.026924999999999,5.197933333333333,-0.17100833333333387,0.4094617310212307,0.9926287825943018
Phka2,7.475133333333333,7.677796666666667,-0.20266333333333364,0.4094812998648957,0.9926287825943018
R3hdml,2.3169066666666667,2.4762033333333333,-0.15929666666666664,0.4095116207936098,0.9926287825943018
Serpine1,5.629016666666668,4.675136666666666,0.9538800000000016,0.40953532748725313,0.9926287825943018
Zfy1,1.8293633333333332,2.0553933333333334,-0.22603000000000018,0.40958286092034024,0.9926287825943018
Slc1a6,2.7333033333333336,2.622403333333333,0.11090000000000044,0.40958917225605207,0.9926287825943018
Defa3,4.154816666666666,4.436803333333334,-0.2819866666666675,0.40962314482176926,0.9926287825943018
Zfp9,2.5068466666666667,2.567363333333333,-0.06051666666666655,0.40965623978793103,0.9926287825943018
Znf512b,3.655886666666667,3.797136666666667,-0.14124999999999988,0.40978589710222685,0.9926287825943018
Slc27a5,2.31124,2.450153333333333,-0.138913333333333,0.40985979411610346,0.9926287825943018
Gm12886,2.11682,1.8341866666666666,0.2826333333333335,0.4098746390526665,0.9926287825943018
Mir697,3.0903233333333335,3.264556666666666,-0.17423333333333257,0.40994141858683036,0.9926287825943018
Atf1,6.968388333333333,6.801435000000001,0.16695333333333284,0.4099725272828068,0.9926287825943018
BC049265,2.6059266666666665,2.3146466666666665,0.29128,0.4101489349177694,0.9926287825943018
Islr,3.438586666666667,3.14144,0.29714666666666734,0.41018777091868214,0.9926287825943018
LOC622070,1.86975,1.9542899999999996,-0.08453999999999962,0.41019003919424535,0.9926287825943018
4930412D23Rik,1.9504166666666667,1.8433566666666668,0.10705999999999993,0.4102248172999509,0.9926287825943018
Bahcc1,3.1441433333333335,3.0167900000000003,0.1273533333333332,0.4102390098556364,0.9926287825943018
Rs1,2.5374933333333334,2.7016199999999997,-0.1641266666666663,0.41024202198922266,0.9926287825943018
Sirt6,6.365976666666666,6.041363333333334,0.32461333333333187,0.4102516100203694,0.9926287825943018
Cacng3,2.75144,2.866303333333333,-0.1148633333333331,0.4102781409802157,0.9926287825943018
Gm3776,3.0756566666666667,2.6786966666666667,0.39696,0.4102847546105435,0.9926287825943018
Gm5111,1.8910766666666667,1.8088300000000002,0.08224666666666658,0.4103279222141969,0.9926287825943018
Olfr114,3.0976399999999997,2.786796666666666,0.3108433333333336,0.41036412707837266,0.9926287825943018
Cldn13,2.858093333333333,2.7810466666666667,0.07704666666666649,0.4103764823680542,0.9926287825943018
Ywhag,6.196256666666667,6.394233333333333,-0.19797666666666647,0.4103824310287625,0.9926287825943018
Pcdh1,2.51445,2.6016733333333337,-0.08722333333333365,0.4103933476339387,0.9926287825943018
Nfatc2,4.890083333333333,5.150436666666667,-0.26035333333333366,0.4104164083316742,0.9926287825943018
1700063A18Rik,2.8312499999999994,3.0204766666666667,-0.18922666666666732,0.410456834399572,0.9926287825943018
Nsfl1c,7.8318,7.521536666666666,0.3102633333333342,0.4104892896149912,0.9926287825943018
Lce1f,1.6909133333333333,1.8677766666666669,-0.1768633333333336,0.4105222333263741,0.9926287825943018
Fxyd6,2.736143333333333,2.930153333333333,-0.19401000000000002,0.41058241306283194,0.9926287825943018
2610507B11Rik,6.300923333333333,6.499668333333333,-0.19874499999999973,0.4106084988790012,0.9926287825943018
Ifna2,1.8965499999999997,1.7123966666666668,0.18415333333333295,0.41061087849921063,0.9926287825943018
Polr2c,7.8081700000000005,7.554873333333333,0.2532966666666674,0.4106164867437082,0.9926287825943018
9330104G04Rik,2.9629399999999997,3.1904500000000002,-0.22751000000000055,0.4106647679988003,0.9926287825943018
Ift122,3.834,3.94741,-0.11341000000000001,0.410672388478174,0.9926287825943018
1810009J06Rik,2.0900733333333332,2.19055,-0.10047666666666677,0.41067776542931195,0.9926287825943018
Onecut3,3.9152133333333334,4.036833333333333,-0.12161999999999962,0.4106781718766464,0.9926287825943018
Cyp2ab1,2.8005666666666666,3.05972,-0.25915333333333335,0.41070392949921153,0.9926287825943018
Junb,6.585186666666666,6.108953333333333,0.47623333333333306,0.4107547377167182,0.9926287825943018
Olfr585,1.3591566666666666,1.5780200000000002,-0.21886333333333363,0.41077320486253693,0.9926287825943018
4831426I19Rik,4.01589,4.2501999999999995,-0.2343099999999998,0.4107770035890618,0.9926287825943018
Gm8579,3.8045233333333335,3.5726333333333335,0.23188999999999993,0.4108020703033633,0.9926287825943018
Mir471,1.4176400000000002,1.4690233333333333,-0.051383333333333114,0.41089016282332325,0.9926287825943018
Hs3st4,3.1227366666666665,3.0079733333333336,0.11476333333333288,0.4109066852155728,0.9926287825943018
2410127L17Rik,7.34425,7.125229999999999,0.21902000000000044,0.4109268072368673,0.9926287825943018
Nasp,6.940476666666666,6.763163333333334,0.17731333333333232,0.41093318476839347,0.9926287825943018
Paqr7,3.808073333333333,4.09503,-0.2869566666666672,0.4109614465764703,0.9926287825943018
Mis18bp1,7.657673333333332,7.515773333333333,0.1418999999999997,0.4109934554439809,0.9926287825943018
Mgat4c,1.7293966666666665,1.8107199999999999,-0.08132333333333341,0.41100554837093395,0.9926287825943018
Pin4,7.088863333333333,6.685523333333333,0.40334000000000003,0.41106254270183745,0.9926287825943018
Tmem132a,3.6498500000000003,3.4336233333333332,0.216226666666667,0.41106788520096155,0.9926287825943018
Arid4b,6.09397,5.983106666666667,0.11086333333333265,0.41114922735024934,0.9926287825943018
2900005J15Rik,2.8577066666666666,2.6623466666666666,0.19535999999999998,0.4111562790380397,0.9926287825943018
Defb35,2.341303333333333,2.486803333333333,-0.14550000000000018,0.41119015101278716,0.9926287825943018
Pla2g15,4.483899999999999,4.618013333333333,-0.13411333333333353,0.4112311724920669,0.9926287825943018
Nol7,5.958106666666667,5.729323333333333,0.22878333333333334,0.41125366913630734,0.9926287825943018
Birc7,2.03519,1.9255566666666668,0.10963333333333325,0.41129183410356174,0.9926287825943018
1700060C16Rik,2.3435200000000003,2.5152633333333334,-0.17174333333333314,0.41138210588726537,0.9926287825943018
Olfr49,1.9079500000000003,1.9691033333333332,-0.06115333333333295,0.4114199569241751,0.9926287825943018
COX2,11.005333333333333,11.044833333333335,-0.03950000000000209,0.41142974878298094,0.9926287825943018
Thoc1,7.599046666666666,7.487023333333333,0.11202333333333314,0.4114541636166373,0.9926287825943018
Lrba,6.726416666666668,6.300706666666667,0.42571000000000137,0.4114797801631428,0.9926287825943018
Olfr1475,1.5721800000000001,1.7876900000000002,-0.2155100000000001,0.41163372872029,0.9926287825943018
Gm5150,1.9821733333333336,2.179403333333333,-0.19722999999999957,0.4117275428427087,0.9926287825943018
Olfr988,4.300796666666667,3.6885966666666667,0.6122000000000001,0.4117452599294898,0.9926287825943018
Acot9,4.681170000000001,4.498183333333333,0.1829866666666673,0.4117903339483431,0.9926287825943018
4921506M07Rik,2.10229,1.97209,0.1302000000000001,0.4119030715453494,0.9926287825943018
Dedd,4.447916666666667,4.233256666666666,0.21466000000000118,0.41194027532496685,0.9926287825943018
A930003O13Rik,2.3197566666666667,2.09726,0.2224966666666668,0.41195507143670707,0.9926287825943018
Olfr908,1.6885700000000001,1.5788966666666668,0.10967333333333329,0.41196133904563387,0.9926287825943018
Pcsk4,3.3640433333333335,3.62264,-0.2585966666666666,0.4119647818070422,0.9926287825943018
A730063M14Rik,4.071063333333333,4.255643333333333,-0.18457999999999952,0.41197245426501744,0.9926287825943018
Exosc7,5.980673333333333,5.818510000000001,0.1621633333333321,0.4120089325595561,0.9926287825943018
Nlrp4d,2.1969133333333333,2.389953333333333,-0.19303999999999988,0.4120721142474501,0.9926287825943018
Arrb1,6.816616666666666,7.206060000000001,-0.38944333333333514,0.4120726094286909,0.9926287825943018
C130060K24Rik,3.3483699999999996,3.097433333333333,0.2509366666666666,0.41207807252336304,0.9926287825943018
Scgb3a2,1.8124533333333332,1.6794666666666667,0.1329866666666666,0.4121223895556455,0.9926287825943018
7420426K07Rik,2.47723,2.647603333333333,-0.17037333333333304,0.4121234692524576,0.9926287825943018
Ltv1,6.850253333333334,6.619759999999999,0.23049333333333433,0.4121609468018867,0.9926287825943018
Lrp1,7.81031,8.147476666666666,-0.3371666666666657,0.4122334086886033,0.9926287825943018
Tmem22,2.3489933333333335,2.2342633333333333,0.11473000000000022,0.4122486166658713,0.9926287825943018
Shc4,3.727866666666666,3.6067633333333333,0.12110333333333267,0.4122588444382498,0.9926287825943018
4931423N10Rik,1.7940566666666669,1.6434266666666666,0.15063000000000026,0.4122916956078,0.9926287825943018
